time, state, vote_mechanism, vote_name, short_id
2021-07-23 17:33:41.145, ["2"], Majority Voting, Vote 05, 43263
2021-07-23 17:33:44.370, ["1"], Majority Voting, Vote 05, 43263
2021-07-23 17:34:02.171, ["0"; "0"; "0"; "-1"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:02.546, ["0"; "-1"; "0"; "-1"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:03.271, ["0"; "-1"; "0"; "1"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:03.471, ["0"; "1"; "0"; "1"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:05.714, ["0"; "1"; "0"; "1"; "1"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:26.171, ["0"; "1"; "0"; "1"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:26.509, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:26.919, ["0"; "0"; "0"; "0"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:47.454, ["1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:34:49.116, ["1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 06, 43263
2021-07-23 17:35:05.697, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:05.896, ["0"; "2"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:06.087, ["0"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:06.259, ["0"; "4"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:06.427, ["0"; "5"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:07.987, ["1"; "5"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:08.187, ["2"; "5"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:08.382, ["3"; "5"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:08.564, ["4"; "5"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:08.737, ["5"; "5"; "0"; "0"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:12.906, ["5"; "5"; "0"; "1"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:13.090, ["5"; "5"; "0"; "2"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:13.264, ["5"; "5"; "0"; "3"; "0"], Score Voting, Vote 07, 43263
2021-07-23 17:35:14.468, ["5"; "5"; "0"; "3"; "1"], Score Voting, Vote 07, 43263
2021-07-23 17:35:14.644, ["5"; "5"; "0"; "3"; "2"], Score Voting, Vote 07, 43263
2021-07-23 17:35:14.839, ["5"; "5"; "0"; "3"; "3"], Score Voting, Vote 07, 43263
2021-07-23 17:35:16.396, ["5"; "5"; "1"; "3"; "3"], Score Voting, Vote 07, 43263
2021-07-23 17:35:16.553, ["5"; "5"; "2"; "3"; "3"], Score Voting, Vote 07, 43263
2021-07-23 17:35:27.816, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 43263
2021-07-23 17:35:32.687, ["2"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 43263
2021-07-23 17:35:35.867, ["1"; "2"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 43263
2021-07-23 17:35:44.520, ["2"; "3"; "0"; "0"; "1"], Modified Borda Count, Vote 08, 43263
2021-07-23 17:35:45.189, ["3"; "4"; "0"; "1"; "2"], Modified Borda Count, Vote 08, 43263
2021-07-23 17:35:46.673, ["4"; "5"; "1"; "2"; "3"], Modified Borda Count, Vote 08, 43263
2021-07-23 17:36:10.505, ["4"], Majority Voting, Vote 09, 43263
2021-07-23 17:36:11.480, ["1"], Majority Voting, Vote 09, 43263
2021-07-23 17:36:12.454, ["4"], Majority Voting, Vote 09, 43263
2021-07-23 17:36:16.910, ["3"], Majority Voting, Vote 09, 43263
2021-07-23 17:36:28.230, ["0"; "0"; "0"; "1"; "0"], Combined Approval, Vote 10, 43263
2021-07-23 17:36:30.763, ["0"; "1"; "0"; "1"; "0"], Combined Approval, Vote 10, 43263
2021-07-23 17:36:32.616, ["0"; "1"; "0"; "1"; "1"], Combined Approval, Vote 10, 43263
2021-07-23 17:36:40.953, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 43263
2021-07-23 17:36:41.148, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 43263
2021-07-23 17:36:41.322, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 43263
2021-07-23 17:36:41.496, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 43263
2021-07-23 17:36:41.670, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 43263
2021-07-23 17:36:45.208, ["0"; "0"; "0"; "5"; "1"], Score Voting, Vote 11, 43263
2021-07-23 17:36:45.384, ["0"; "0"; "0"; "5"; "2"], Score Voting, Vote 11, 43263
2021-07-23 17:36:45.564, ["0"; "0"; "0"; "5"; "3"], Score Voting, Vote 11, 43263
2021-07-23 17:36:45.753, ["0"; "0"; "0"; "5"; "4"], Score Voting, Vote 11, 43263
2021-07-23 17:36:45.934, ["0"; "0"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:48.163, ["0"; "1"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:48.356, ["0"; "2"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:48.558, ["0"; "3"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:48.739, ["0"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:51.122, ["1"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:51.288, ["2"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:51.468, ["3"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:51.635, ["4"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:52.221, ["5"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:52.458, ["4"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:52.840, ["3"; "4"; "0"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:54.292, ["3"; "4"; "1"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:36:54.482, ["3"; "4"; "2"; "5"; "5"], Score Voting, Vote 11, 43263
2021-07-23 17:16:05.717, ["1"], Majority Voting, Vote 01, 61731
2021-07-23 17:16:15.441, ["4"], Majority Voting, Vote 01, 61731
2021-07-23 17:16:15.831, ["1"], Majority Voting, Vote 01, 61731
2021-07-23 17:17:09.709, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 02, 61731
2021-07-23 17:17:11.991, ["-1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 02, 61731
2021-07-23 17:17:27.204, ["-1"; "1"; "0"; "0"; "1"], Combined Approval, Vote 02, 61731
2021-07-23 17:17:48.549, ["0"; "0"; "1"; "0"; "0"], Score Voting, Vote 03, 61731
2021-07-23 17:17:49.196, ["0"; "0"; "2"; "0"; "0"], Score Voting, Vote 03, 61731
2021-07-23 17:17:56.969, ["0"; "0"; "2"; "0"; "1"], Score Voting, Vote 03, 61731
2021-07-23 17:17:57.198, ["0"; "0"; "2"; "0"; "2"], Score Voting, Vote 03, 61731
2021-07-23 17:17:57.678, ["0"; "0"; "2"; "0"; "3"], Score Voting, Vote 03, 61731
2021-07-23 17:18:01.811, ["0"; "1"; "2"; "0"; "3"], Score Voting, Vote 03, 61731
2021-07-23 17:18:02.062, ["0"; "2"; "2"; "0"; "3"], Score Voting, Vote 03, 61731
2021-07-23 17:18:02.269, ["0"; "3"; "2"; "0"; "3"], Score Voting, Vote 03, 61731
2021-07-23 17:18:02.733, ["0"; "4"; "2"; "0"; "3"], Score Voting, Vote 03, 61731
2021-07-23 17:18:07.150, ["0"; "4"; "2"; "1"; "3"], Score Voting, Vote 03, 61731
2021-07-23 17:18:41.916, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 04, 61731
2021-07-23 17:18:57.835, ["0"; "1"; "0"; "0"; "2"], Modified Borda Count, Vote 04, 61731
2021-07-23 17:19:00.667, ["0"; "2"; "0"; "0"; "1"], Modified Borda Count, Vote 04, 61731
2021-07-23 17:19:14.798, ["0"; "1"; "0"; "0"; "2"], Modified Borda Count, Vote 04, 61731
2021-07-23 17:19:39.009, ["1"], Majority Voting, Vote 05, 61731
2021-07-23 17:19:39.616, ["0"], Majority Voting, Vote 05, 61731
2021-07-23 17:20:05.833, ["0"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 06, 61731
2021-07-23 17:20:06.548, ["0"; "0"; "0"; "-1"; "-1"], Combined Approval, Vote 06, 61731
2021-07-23 17:20:09.014, ["1"; "0"; "0"; "-1"; "-1"], Combined Approval, Vote 06, 61731
2021-07-23 17:20:09.264, ["1"; "1"; "0"; "-1"; "-1"], Combined Approval, Vote 06, 61731
2021-07-23 17:20:10.961, ["1"; "1"; "-1"; "-1"; "-1"], Combined Approval, Vote 06, 61731
2021-07-23 17:20:32.991, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:33.217, ["0"; "2"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:33.825, ["0"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:36.174, ["1"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:36.382, ["2"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:36.990, ["3"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:37.968, ["2"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:38.999, ["3"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:20:39.973, ["4"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 61731
2021-07-23 17:21:06.274, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 61731
2021-07-23 17:21:08.081, ["1"; "2"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 61731
2021-07-23 17:21:14.197, ["2"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 61731
2021-07-23 17:21:39.582, ["1"], Majority Voting, Vote 09, 61731
2021-07-23 17:21:50.951, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 61731
2021-07-23 17:21:52.418, ["1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 61731
2021-07-23 17:21:54.684, ["1"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 10, 61731
2021-07-23 17:21:55.484, ["1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 61731
2021-07-23 17:21:57.700, ["1"; "1"; "0"; "0"; "1"], Combined Approval, Vote 10, 61731
2021-07-23 17:21:58.833, ["1"; "1"; "0"; "1"; "1"], Combined Approval, Vote 10, 61731
2021-07-23 17:22:18.163, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:18.437, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:18.665, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:18.871, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:19.339, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:23.804, ["0"; "0"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:25.454, ["1"; "0"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:25.845, ["2"; "0"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:27.126, ["2"; "1"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:27.358, ["2"; "2"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:27.610, ["2"; "3"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:27.834, ["2"; "4"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:28.658, ["2"; "5"; "1"; "5"; "0"], Score Voting, Vote 11, 61731
2021-07-23 17:22:29.978, ["2"; "5"; "1"; "5"; "1"], Score Voting, Vote 11, 61731
2021-07-23 17:22:30.210, ["2"; "5"; "1"; "5"; "2"], Score Voting, Vote 11, 61731
2021-07-23 17:22:30.441, ["2"; "5"; "1"; "5"; "3"], Score Voting, Vote 11, 61731
2021-07-23 17:22:30.718, ["2"; "5"; "1"; "5"; "4"], Score Voting, Vote 11, 61731
2021-07-23 17:22:46.514, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 12, 61731
2021-07-23 17:22:48.387, ["0"; "2"; "0"; "0"; "1"], Modified Borda Count, Vote 12, 61731
2021-07-23 17:22:49.263, ["1"; "3"; "0"; "0"; "2"], Modified Borda Count, Vote 12, 61731
2021-07-23 17:22:49.603, ["2"; "4"; "0"; "1"; "3"], Modified Borda Count, Vote 12, 61731
2021-07-23 17:22:54.454, ["2"; "3"; "0"; "1"; "4"], Modified Borda Count, Vote 12, 61731
2021-07-23 17:22:55.035, ["3"; "2"; "0"; "1"; "4"], Modified Borda Count, Vote 12, 61731
2021-07-23 17:22:57.803, ["4"; "2"; "0"; "1"; "3"], Modified Borda Count, Vote 12, 61731
2021-07-23 17:23:29.926, ["3"], Majority Voting, Vote 13, 61731
2021-07-23 17:23:44.522, ["0"; "-1"; "0"; "0"; "0"], Combined Approval, Vote 14, 61731
2021-07-23 17:23:48.020, ["0"; "-1"; "0"; "1"; "0"], Combined Approval, Vote 14, 61731
2021-07-23 17:23:48.703, ["0"; "-1"; "0"; "1"; "1"], Combined Approval, Vote 14, 61731
2021-07-23 17:23:51.918, ["0"; "-1"; "1"; "1"; "1"], Combined Approval, Vote 14, 61731
2021-07-23 17:23:59.366, ["1"; "-1"; "1"; "1"; "1"], Combined Approval, Vote 14, 61731
2021-07-23 17:24:12.231, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:14.954, ["0"; "0"; "1"; "0"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:15.178, ["0"; "0"; "2"; "0"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:15.363, ["0"; "0"; "3"; "0"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:17.010, ["0"; "0"; "3"; "1"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:17.245, ["0"; "0"; "3"; "2"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:17.444, ["0"; "0"; "3"; "3"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:17.645, ["0"; "0"; "3"; "4"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:20.538, ["1"; "0"; "3"; "4"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:20.813, ["2"; "0"; "3"; "4"; "1"], Score Voting, Vote 15, 61731
2021-07-23 17:24:43.604, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 16, 61731
2021-07-23 17:24:44.337, ["0"; "0"; "2"; "1"; "0"], Modified Borda Count, Vote 16, 61731
2021-07-23 17:24:46.703, ["0"; "0"; "3"; "2"; "1"], Modified Borda Count, Vote 16, 61731
2021-07-23 17:24:46.838, ["1"; "0"; "4"; "3"; "2"], Modified Borda Count, Vote 16, 61731
2021-07-23 17:24:52.004, ["1"; "0"; "4"; "2"; "3"], Modified Borda Count, Vote 16, 61731
2021-07-23 17:24:52.139, ["2"; "0"; "4"; "1"; "3"], Modified Borda Count, Vote 16, 61731
2021-07-23 17:24:53.289, ["2"; "0"; "3"; "1"; "4"], Modified Borda Count, Vote 16, 61731
2021-07-23 17:24:53.456, ["3"; "0"; "2"; "1"; "4"], Modified Borda Count, Vote 16, 61731
2021-07-23 16:23:03.533, ["2"], Majority Voting, Vote 01, 71632
2021-07-23 16:23:05.456, ["2"], Majority Voting, Vote 01, 71632
2021-07-23 16:23:06.140, ["2"], Majority Voting, Vote 01, 71632
2021-07-23 16:23:06.284, ["2"], Majority Voting, Vote 01, 71632
2021-07-23 16:23:24.220, ["-1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 02, 71632
2021-07-23 16:23:26.116, ["-1"; "0"; "0"; "1"; "0"], Combined Approval, Vote 02, 71632
2021-07-23 16:23:33.503, ["-1"; "0"; "1"; "1"; "0"], Combined Approval, Vote 02, 71632
2021-07-23 16:23:36.244, ["-1"; "0"; "1"; "1"; "1"], Combined Approval, Vote 02, 71632
2021-07-23 16:23:50.321, ["-1"; "-1"; "1"; "1"; "1"], Combined Approval, Vote 02, 71632
2021-07-23 16:24:06.736, ["0"; "0"; "1"; "0"; "0"], Score Voting, Vote 03, 71632
2021-07-23 16:24:09.452, ["0"; "0"; "2"; "0"; "0"], Score Voting, Vote 03, 71632
2021-07-23 16:24:09.639, ["0"; "0"; "3"; "0"; "0"], Score Voting, Vote 03, 71632
2021-07-23 16:24:10.179, ["0"; "0"; "4"; "0"; "0"], Score Voting, Vote 03, 71632
2021-07-23 16:24:10.416, ["0"; "0"; "5"; "0"; "0"], Score Voting, Vote 03, 71632
2021-07-23 16:24:12.382, ["0"; "0"; "5"; "0"; "1"], Score Voting, Vote 03, 71632
2021-07-23 16:24:12.569, ["0"; "0"; "5"; "0"; "2"], Score Voting, Vote 03, 71632
2021-07-23 16:24:12.746, ["0"; "0"; "5"; "0"; "3"], Score Voting, Vote 03, 71632
2021-07-23 16:24:12.941, ["0"; "0"; "5"; "0"; "4"], Score Voting, Vote 03, 71632
2021-07-23 16:24:13.137, ["0"; "0"; "5"; "0"; "5"], Score Voting, Vote 03, 71632
2021-07-23 16:24:14.453, ["0"; "0"; "5"; "0"; "4"], Score Voting, Vote 03, 71632
2021-07-23 16:24:17.801, ["0"; "1"; "5"; "0"; "4"], Score Voting, Vote 03, 71632
2021-07-23 16:24:20.314, ["0"; "1"; "5"; "1"; "4"], Score Voting, Vote 03, 71632
2021-07-23 16:24:20.484, ["0"; "1"; "5"; "2"; "4"], Score Voting, Vote 03, 71632
2021-07-23 16:24:21.709, ["0"; "1"; "5"; "3"; "4"], Score Voting, Vote 03, 71632
2021-07-23 16:25:12.425, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:17.761, ["2"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:18.225, ["3"; "0"; "2"; "1"; "0"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:24.321, ["4"; "0"; "3"; "2"; "1"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:27.114, ["5"; "1"; "4"; "3"; "2"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:29.155, ["4"; "1"; "0"; "3"; "2"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:30.463, ["3"; "0"; "0"; "2"; "1"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:30.961, ["2"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:31.393, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:31.798, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:35.856, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:43.495, ["0"; "0"; "2"; "0"; "1"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:44.751, ["0"; "0"; "3"; "1"; "2"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:45.967, ["0"; "1"; "4"; "2"; "3"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:25:46.507, ["1"; "2"; "5"; "3"; "4"], Modified Borda Count, Vote 04, 71632
2021-07-23 16:27:14.036, ["1"], Majority Voting, Vote 05, 71632
2021-07-23 16:27:35.061, ["0"; "0"; "-1"; "0"; "0"], Combined Approval, Vote 06, 71632
2021-07-23 16:27:39.213, ["0"; "0"; "-1"; "1"; "0"], Combined Approval, Vote 06, 71632
2021-07-23 16:27:42.521, ["-1"; "0"; "-1"; "1"; "0"], Combined Approval, Vote 06, 71632
2021-07-23 16:27:44.480, ["-1"; "1"; "-1"; "1"; "0"], Combined Approval, Vote 06, 71632
2021-07-23 16:27:46.378, ["-1"; "1"; "-1"; "1"; "-1"], Combined Approval, Vote 06, 71632
2021-07-23 16:28:05.850, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 07, 71632
2021-07-23 16:28:06.247, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 07, 71632
2021-07-23 16:28:07.437, ["2"; "1"; "0"; "0"; "0"], Score Voting, Vote 07, 71632
2021-07-23 16:28:07.632, ["2"; "2"; "0"; "0"; "0"], Score Voting, Vote 07, 71632
2021-07-23 16:28:08.350, ["2"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 71632
2021-07-23 16:28:25.446, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 71632
2021-07-23 16:28:31.280, ["1"; "2"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 71632
2021-07-23 16:28:34.038, ["2"; "3"; "0"; "1"; "0"], Modified Borda Count, Vote 08, 71632
2021-07-23 16:28:34.653, ["3"; "4"; "1"; "2"; "0"], Modified Borda Count, Vote 08, 71632
2021-07-23 16:28:35.328, ["4"; "5"; "2"; "3"; "1"], Modified Borda Count, Vote 08, 71632
2021-07-23 16:29:22.735, ["3"], Majority Voting, Vote 09, 71632
2021-07-23 16:29:39.450, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 71632
2021-07-23 16:29:40.522, ["1"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 71632
2021-07-23 16:29:41.964, ["1"; "1"; "0"; "0"; "1"], Combined Approval, Vote 10, 71632
2021-07-23 16:29:42.875, ["1"; "1"; "0"; "1"; "1"], Combined Approval, Vote 10, 71632
2021-07-23 16:29:44.535, ["1"; "1"; "0"; "1"; "-1"], Combined Approval, Vote 10, 71632
2021-07-23 16:29:46.418, ["1"; "1"; "-1"; "1"; "-1"], Combined Approval, Vote 10, 71632
2021-07-23 16:29:55.883, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 11, 71632
2021-07-23 16:29:56.228, ["0"; "0"; "0"; "0"; "2"], Score Voting, Vote 11, 71632
2021-07-23 16:29:56.440, ["0"; "0"; "0"; "0"; "3"], Score Voting, Vote 11, 71632
2021-07-23 16:29:56.795, ["0"; "0"; "0"; "0"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:29:57.926, ["0"; "1"; "0"; "0"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:29:58.104, ["0"; "2"; "0"; "0"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:29:58.291, ["0"; "3"; "0"; "0"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:29:58.612, ["0"; "4"; "0"; "0"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:29:58.815, ["0"; "5"; "0"; "0"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:29:59.760, ["0"; "5"; "0"; "1"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:29:59.938, ["0"; "5"; "0"; "2"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:00.116, ["0"; "5"; "0"; "3"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:00.303, ["0"; "5"; "0"; "4"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:00.482, ["0"; "5"; "0"; "5"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:02.887, ["0"; "5"; "1"; "5"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:04.102, ["1"; "5"; "1"; "5"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:04.298, ["2"; "5"; "1"; "5"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:05.132, ["3"; "5"; "1"; "5"; "4"], Score Voting, Vote 11, 71632
2021-07-23 16:30:19.543, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 12, 71632
2021-07-23 16:30:20.468, ["0"; "1"; "0"; "2"; "0"], Modified Borda Count, Vote 12, 71632
2021-07-23 16:30:26.234, ["0"; "2"; "0"; "3"; "1"], Modified Borda Count, Vote 12, 71632
2021-07-23 16:30:27.550, ["1"; "3"; "0"; "4"; "2"], Modified Borda Count, Vote 12, 71632
2021-07-23 16:30:28.023, ["2"; "4"; "1"; "5"; "3"], Modified Borda Count, Vote 12, 71632
2021-07-23 16:31:57.390, ["0"], Majority Voting, Vote 13, 71632
2021-07-23 16:32:08.723, ["1"], Majority Voting, Vote 13, 71632
2021-07-23 16:32:38.138, ["0"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 71632
2021-07-23 16:32:39.210, ["0"; "0"; "0"; "1"; "1"], Combined Approval, Vote 14, 71632
2021-07-23 16:32:39.775, ["1"; "0"; "0"; "1"; "1"], Combined Approval, Vote 14, 71632
2021-07-23 16:32:40.357, ["1"; "1"; "0"; "1"; "1"], Combined Approval, Vote 14, 71632
2021-07-23 16:32:40.863, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 14, 71632
2021-07-23 16:32:55.457, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:32:55.618, ["0"; "2"; "0"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:32:55.787, ["0"; "3"; "0"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:32:55.967, ["0"; "4"; "0"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:32:56.094, ["0"; "5"; "0"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:32:58.668, ["0"; "5"; "1"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:32:58.854, ["0"; "5"; "2"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:32:59.026, ["0"; "5"; "3"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:33:01.396, ["0"; "5"; "4"; "0"; "0"], Score Voting, Vote 15, 71632
2021-07-23 16:33:02.341, ["0"; "5"; "4"; "0"; "1"], Score Voting, Vote 15, 71632
2021-07-23 16:33:02.643, ["0"; "5"; "4"; "0"; "2"], Score Voting, Vote 15, 71632
2021-07-23 16:33:03.370, ["0"; "5"; "4"; "0"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:05.274, ["0"; "5"; "4"; "1"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:05.479, ["0"; "5"; "4"; "2"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:05.816, ["0"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:06.735, ["1"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:06.912, ["2"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
2021-07-23 16:33:07.107, ["3"; "5"; "4"; "3"; "3"], Score Voting, Vote 15, 71632
